300 18106
77 44 6
77 45 1
77 47 8
77 50 5
77 51 1
77 54 7
77 55 2
77 56 5
77 58 10
77 64 2
77 70 8
77 71 2
77 79 3
77 80 4
77 83 10
77 84 5
77 91 9
77 92 1
77 94 6
77 101 5
77 103 9
77 109 9
77 111 5
77 113 4
77 114 6
77 118 7
77 121 6
77 126 10
77 132 3
77 139 10
77 142 10
77 145 8
77 153 9
77 154 6
77 156 1
77 159 10
77 170 3
77 173 10
77 175 4
77 177 7
77 192 6
77 200 2
77 201 10
77 208 3
77 209 10
77 215 7
77 217 1
77 223 9
77 233 7
77 240 7
77 244 6
77 258 7
77 262 1
77 267 2
77 276 3
77 284 10
77 292 5
77 296 10
77 298 7
78 4 6
78 6 3
78 8 10
78 12 4
78 22 2
78 27 9
78 40 3
78 41 5
78 43 5
78 47 2
78 56 9
78 58 3
78 59 9
78 66 7
78 67 8
78 72 2
78 75 8
78 83 3
78 84 9
78 86 8
78 90 3
78 91 3
78 105 1
78 110 4
78 118 9
78 119 8
78 120 7
78 121 10
78 130 5
78 131 3
78 133 5
78 136 5
78 139 2
78 153 3
78 157 2
78 159 5
78 167 1
78 169 10
78 170 2
78 172 8
78 178 5
78 179 4
78 186 5
78 194 7
78 195 9
78 198 5
78 201 6
78 203 8
78 207 4
78 213 2
78 224 5
78 227 8
78 228 1
78 238 6
78 248 10
78 249 5
78 250 3
78 261 6
78 266 7
78 274 6
78 277 3
78 279 9
78 281 5
78 282 8
78 291 10
78 293 8
78 294 4
78 295 6
79 1 10
79 4 8
79 13 8
79 16 1
79 21 9
79 22 4
79 28 10
79 41 3
79 48 2
79 56 7
79 68 4
79 76 1
79 86 6
79 87 4
79 95 8
79 108 10
79 109 2
79 112 1
79 113 6
79 126 3
79 127 9
79 128 6
79 136 9
79 137 7
79 138 8
79 141 7
79 143 8
79 144 10
79 145 3
79 160 5
79 161 7
79 171 8
79 187 9
79 188 3
79 201 10
79 205 7
79 207 8
79 213 1
79 214 4
79 216 8
79 238 1
79 240 9
79 241 5
79 245 4
79 246 3
79 247 5
79 264 5
79 277 3
79 279 3
79 282 1
79 286 8
79 295 6
79 299 2
80 3 6
80 6 2
80 9 6
80 14 2
80 17 10
80 28 9
80 29 5
80 32 4
80 33 2
80 36 1
80 46 9
80 47 8
80 53 4
80 54 9
80 56 1
80 58 3
80 61 5
80 63 3
80 64 3
80 65 7
80 67 9
80 68 7
80 74 7
80 75 9
80 78 4
80 89 8
80 91 4
80 93 7
80 99 2
80 102 4
80 107 3
80 115 8
80 119 1
80 130 7
80 138 10
80 168 4
80 169 6
80 175 10
80 176 5
80 180 6
80 183 10
80 185 9
80 186 5
80 189 4
80 190 8
80 210 1
80 218 8
80 219 10
80 225 10
80 226 1
80 228 9
80 234 3
80 237 2
80 238 6
80 240 1
80 242 8
80 244 9
80 258 5
80 260 9
80 266 8
80 275 4
80 287 10
80 288 1
80 289 7
80 295 9
80 299 7
81 2 1
81 3 4
81 5 5
81 9 6
81 12 6
81 13 8
81 23 8
81 24 5
81 33 2
81 35 3
81 37 2
81 40 8
81 41 3
81 52 9
81 55 4
81 57 1
81 59 8
81 68 9
81 70 9
81 76 6
81 77 7
81 84 6
81 92 10
81 96 6
81 97 8
81 103 8
81 107 5
81 108 4
81 110 6
81 117 7
81 119 7
81 126 2
81 131 10
81 139 10
81 140 3
81 144 3
81 153 4
81 156 10
81 157 5
81 159 8
81 160 5
81 162 2
81 171 6
81 175 5
81 177 4
81 187 3
81 194 9
81 209 3
81 223 2
81 225 7
81 228 6
81 230 5
81 237 6
81 245 9
81 247 2
81 248 6
81 251 5
81 253 9
81 259 1
81 265 2
81 267 1
81 268 7
81 269 9
81 270 5
81 272 3
81 286 5
81 297 3
81 299 8
82 1 1
82 4 2
82 6 4
82 13 2
82 15 8
82 27 8
82 30 6
82 31 6
82 34 5
82 35 1
82 36 10
82 38 8
82 39 5
82 53 7
82 58 1
82 61 1
82 64 6
82 66 2
82 68 5
82 71 5
82 73 9
82 79 6
82 88 10
82 89 8
82 94 9
82 100 9
82 115 3
82 119 2
82 123 4
82 126 9
82 128 7
82 129 8
82 137 8
82 138 2
82 141 8
82 143 8
82 145 3
82 149 3
82 151 3
82 154 2
82 162 2
82 167 2
82 176 9
82 177 7
82 180 2
82 184 4
82 187 6
82 194 4
82 201 7
82 205 6
82 219 5
82 220 9
82 229 5
82 243 5
82 246 8
82 249 8
82 257 1
82 266 8
82 280 8
82 289 7
82 295 5
82 297 2
82 299 5
83 1 4
83 4 1
83 7 10
83 9 10
83 13 9
83 17 6
83 28 7
83 34 4
83 41 1
83 46 10
83 69 9
83 71 2
83 79 1
83 92 7
83 97 5
83 98 6
83 101 10
83 104 5
83 105 8
83 107 6
83 115 5
83 117 1
83 118 8
83 123 4
83 128 1
83 135 10
83 145 2
83 148 7
83 149 3
83 151 2
83 153 3
83 157 6
83 163 6
83 164 9
83 165 5
83 175 4
83 178 4
83 183 6
83 184 5
83 190 5
83 201 8
83 215 9
83 234 10
83 245 9
83 250 9
83 255 4
83 256 1
83 271 7
83 275 9
83 276 10
83 278 2
83 280 2
83 281 1
83 283 10
83 285 6
83 292 2
83 294 1
84 0 7
84 3 8
84 4 9
84 6 7
84 13 9
84 14 2
84 16 9
84 17 6
84 26 7
84 48 8
84 51 7
84 53 5
84 61 2
84 70 8
84 78 9
84 79 5
84 87 9
84 89 6
84 93 6
84 94 2
84 109 9
84 111 1
84 116 9
84 121 10
84 123 2
84 126 6
84 131 9
84 133 8
84 144 10
84 152 2
84 157 6
84 169 1
84 171 1
84 177 7
84 178 1
84 180 3
84 200 10
84 206 8
84 208 7
84 209 10
84 210 2
84 221 10
84 223 1
84 228 9
84 237 4
84 242 5
84 244 1
84 247 4
84 248 9
84 250 4
84 253 2
84 274 8
84 288 9
85 1 7
85 9 4
85 14 2
85 20 3
85 28 3
85 30 3
85 31 10
85 38 3
85 40 8
85 42 10
85 47 8
85 57 1
85 59 1
85 69 5
85 70 1
85 71 7
85 72 1
85 73 1
85 86 9
85 87 7
85 89 3
85 93 9
85 101 9
85 103 10
85 107 6
85 108 9
85 119 8
85 125 5
85 127 2
85 130 10
85 132 9
85 134 9
85 137 8
85 161 3
85 180 6
85 181 10
85 186 3
85 189 6
85 203 10
85 206 1
85 212 10
85 218 4
85 234 1
85 241 10
85 244 6
85 245 3
85 251 1
85 257 9
85 259 9
85 260 10
85 262 2
85 264 8
85 266 9
85 267 6
85 274 8
85 284 10
85 285 3
85 286 8
85 290 6
85 291 8
85 295 7
85 298 9
86 11 8
86 12 10
86 17 6
86 30 5
86 36 3
86 40 9
86 49 8
86 50 8
86 53 9
86 56 5
86 58 9
86 63 6
86 65 1
86 82 9
86 89 1
86 95 4
86 97 10
86 104 9
86 111 10
86 114 9
86 119 4
86 121 6
86 122 6
86 126 3
86 133 10
86 141 1
86 142 10
86 150 8
86 157 8
86 170 4
86 179 9
86 184 9
86 190 9
86 194 7
86 213 1
86 214 1
86 215 2
86 218 6
86 221 8
86 227 3
86 229 8
86 234 3
86 238 3
86 242 5
86 244 5
86 246 10
86 247 3
86 249 2
86 258 5
86 272 8
86 273 9
86 277 1
86 279 9
86 295 2
86 298 4
87 6 5
87 15 3
87 17 2
87 18 9
87 25 6
87 30 9
87 59 8
87 64 5
87 67 8
87 69 7
87 77 3
87 80 10
87 84 4
87 88 10
87 92 10
87 94 9
87 95 9
87 98 7
87 99 2
87 101 6
87 103 3
87 109 9
87 123 8
87 124 3
87 128 1
87 136 6
87 142 8
87 146 1
87 153 2
87 156 8
87 160 8
87 165 3
87 167 5
87 181 5
87 186 2
87 195 3
87 205 2
87 212 1
87 219 4
87 220 10
87 224 4
87 227 1
87 228 7
87 233 7
87 237 6
87 242 3
87 243 6
87 263 10
87 269 5
87 273 3
87 274 6
87 275 5
87 286 5
87 290 10
87 295 10
87 296 5
88 2 6
88 3 6
88 8 7
88 17 8
88 19 9
88 23 7
88 24 9
88 25 6
88 36 8
88 44 3
88 47 6
88 48 7
88 51 8
88 60 2
88 61 6
88 66 7
88 71 9
88 92 3
88 96 7
88 102 4
88 109 4
88 111 3
88 120 2
88 126 5
88 129 10
88 131 3
88 132 1
88 133 5
88 134 5
88 135 9
88 136 8
88 141 6
88 159 9
88 160 8
88 165 4
88 168 5
88 171 1
88 174 1
88 180 1
88 183 6
88 186 4
88 190 8
88 199 4
88 201 7
88 206 3
88 212 10
88 217 1
88 219 5
88 221 4
88 222 9
88 224 10
88 226 9
88 228 9
88 229 9
88 230 8
88 236 5
88 238 3
88 248 5
88 258 6
88 259 7
88 260 2
88 262 9
88 288 7
88 291 10
88 294 3
88 295 7
88 299 3
89 5 5
89 7 5
89 12 6
89 18 3
89 33 3
89 41 2
89 42 3
89 59 8
89 63 2
89 65 3
89 73 5
89 78 5
89 80 6
89 87 1
89 93 1
89 99 3
89 101 2
89 102 7
89 104 1
89 105 6
89 118 2
89 119 4
89 122 1
89 128 2
89 138 5
89 139 10
89 145 1
89 148 10
89 149 5
89 150 2
89 152 8
89 153 1
89 159 5
89 160 4
89 165 4
89 166 3
89 173 4
89 176 7
89 183 9
89 184 10
89 185 2
89 187 7
89 208 9
89 210 3
89 212 6
89 215 6
89 216 9
89 223 7
89 228 4
89 232 7
89 237 9
89 238 5
89 240 4
89 250 10
89 253 2
89 255 10
89 256 8
89 257 2
89 258 4
89 259 5
89 260 5
89 268 9
89 277 8
89 281 2
89 282 9
89 284 7
89 293 4
89 294 1
89 295 7
90 1 1
90 12 10
90 17 6
90 21 9
90 25 6
90 28 3
90 32 5
90 34 4
90 38 9
90 45 5
90 46 7
90 49 5
90 51 9
90 58 5
90 63 9
90 69 8
90 76 1
90 78 9
90 80 10
90 82 6
90 87 10
90 95 4
90 99 1
90 101 5
90 102 1
90 103 5
90 104 5
90 117 7
90 121 8
90 125 2
90 128 10
90 131 8
90 135 3
90 138 3
90 139 7
90 156 7
90 160 6
90 167 7
90 176 5
90 188 10
90 190 3
90 199 1
90 200 10
90 201 5
90 202 4
90 203 9
90 206 8
90 211 9
90 218 5
90 221 4
90 222 2
90 233 9
90 237 10
90 241 1
90 247 2
90 252 9
90 253 7
90 255 8
90 263 4
90 268 6
90 272 5
90 273 1
90 282 2
90 284 6
90 293 3
90 296 7
91 6 3
91 13 8
91 15 4
91 17 5
91 23 10
91 26 4
91 59 4
91 62 2
91 65 3
91 71 9
91 72 10
91 75 1
91 84 3
91 85 2
91 89 1
91 97 4
91 100 5
91 105 6
91 107 1
91 109 3
91 117 3
91 119 10
91 120 8
91 130 6
91 135 6
91 140 10
91 142 5
91 151 10
91 152 9
91 154 8
91 158 10
91 164 8
91 165 2
91 176 8
91 177 8
91 182 2
91 183 1
91 184 8
91 189 9
91 193 9
91 200 1
91 202 2
91 204 4
91 206 4
91 211 2
91 214 5
91 216 10
91 223 9
91 224 6
91 228 8
91 237 3
91 248 4
91 250 10
91 257 9
91 258 7
91 284 2
91 287 6
91 291 8
92 3 3
92 5 8
92 8 6
92 11 3
92 12 6
92 13 5
92 16 8
92 17 1
92 23 9
92 40 6
92 41 3
92 43 1
92 44 2
92 46 7
92 61 10
92 71 5
92 74 6
92 75 7
92 79 3
92 88 5
92 97 1
92 101 6
92 104 1
92 107 3
92 119 6
92 121 10
92 122 10
92 124 4
92 129 9
92 146 2
92 147 10
92 149 1
92 155 9
92 162 3
92 163 7
92 169 10
92 185 10
92 186 1
92 187 1
92 188 4
92 191 5
92 193 6
92 203 2
92 215 3
92 218 8
92 219 7
92 221 4
92 225 7
92 227 6
92 229 6
92 232 9
92 245 9
92 246 9
92 255 5
92 258 10
92 259 4
92 260 5
92 262 1
92 272 7
92 287 10
92 290 8
92 294 7
92 298 5
93 2 8
93 22 6
93 25 10
93 43 4
93 48 4
93 51 7
93 61 10
93 63 10
93 67 1
93 70 8
93 71 9
93 77 7
93 84 6
93 87 8
93 88 1
93 92 10
93 102 2
93 111 3
93 116 10
93 117 3
93 118 8
93 125 1
93 127 6
93 130 7
93 133 5
93 141 9
93 144 9
93 147 7
93 149 7
93 155 1
93 167 6
93 169 1
93 173 8
93 180 10
93 183 9
93 193 6
93 195 6
93 196 9
93 201 4
93 205 2
93 212 6
93 222 3
93 234 2
93 239 1
93 240 5
93 241 9
93 244 10
93 251 3
93 267 10
93 287 4
93 290 7
93 291 9
93 297 4
93 298 10
94 8 1
94 14 7
94 17 4
94 21 9
94 23 8
94 37 3
94 41 4
94 48 5
94 53 5
94 56 6
94 61 6
94 76 8
94 82 10
94 87 8
94 90 10
94 98 10
94 99 2
94 104 10
94 106 10
94 110 1
94 111 9
94 114 4
94 125 10
94 126 10
94 132 2
94 139 7
94 142 5
94 159 1
94 160 5
94 169 6
94 174 5
94 176 5
94 178 9
94 180 4
94 194 4
94 199 9
94 211 9
94 212 2
94 223 4
94 231 1
94 233 1
94 234 9
94 237 2
94 241 4
94 243 5
94 244 10
94 252 4
94 255 1
94 256 10
94 259 2
94 260 1
94 279 5
94 284 8
94 286 3
94 289 8
94 296 8
94 298 6
95 3 9
95 7 6
95 14 1
95 17 10
95 18 1
95 19 2
95 28 8
95 30 9
95 32 1
95 47 4
95 48 3
95 51 8
95 65 10
95 72 6
95 73 2
95 92 1
95 93 2
95 97 5
95 115 2
95 125 8
95 132 4
95 134 4
95 135 6
95 140 3
95 143 10
95 150 2
95 154 8
95 165 5
95 170 4
95 171 6
95 173 6
95 188 7
95 191 1
95 194 5
95 195 2
95 203 9
95 208 7
95 219 8
95 224 5
95 229 9
95 253 5
95 257 2
95 261 4
95 265 8
95 266 10
95 269 7
95 280 1
95 283 9
95 290 5
95 292 9
96 1 7
96 8 4
96 13 3
96 17 3
96 21 8
96 32 2
96 34 9
96 40 2
96 49 8
96 53 2
96 54 1
96 55 3
96 56 5
96 57 8
96 67 10
96 68 3
96 69 6
96 71 8
96 72 6
96 73 4
96 74 10
96 75 1
96 77 1
96 83 5
96 85 8
96 93 6
96 103 9
96 112 3
96 114 4
96 122 1
96 147 6
96 150 7
96 171 8
96 175 10
96 184 5
96 193 9
96 199 2
96 202 7
96 208 3
96 214 2
96 217 1
96 219 6
96 225 4
96 226 9
96 233 10
96 236 2
96 239 10
96 246 2
96 249 5
96 250 10
96 254 7
96 257 4
96 261 10
96 265 5
96 268 10
96 280 10
96 293 6
96 294 7
96 295 5
96 298 7
97 3 4
97 4 3
97 7 5
97 8 3
97 9 5
97 21 9
97 23 7
97 33 5
97 34 8
97 51 7
97 65 2
97 67 2
97 69 5
97 74 1
97 75 1
97 76 7
97 83 8
97 89 9
97 90 6
97 105 7
97 107 9
97 115 4
97 122 8
97 126 10
97 127 2
97 135 7
97 139 5
97 147 3
97 153 3
97 156 9
97 157 2
97 159 9
97 160 6
97 164 5
97 180 7
97 181 9
97 185 9
97 187 1
97 191 7
97 198 1
97 203 1
97 213 5
97 214 1
97 215 5
97 222 9
97 223 4
97 236 3
97 239 3
97 241 6
97 247 4
97 250 7
97 256 7
97 259 5
97 267 1
97 271 3
97 281 1
97 287 8
97 291 1
98 0 6
98 8 2
98 17 9
98 22 4
98 29 4
98 32 6
98 33 4
98 34 6
98 37 7
98 45 4
98 46 8
98 61 7
98 64 10
98 65 3
98 69 7
98 73 7
98 80 10
98 91 4
98 97 8
98 102 2
98 115 4
98 117 9
98 121 3
98 122 6
98 125 8
98 128 8
98 137 9
98 138 7
98 153 4
98 161 3
98 168 7
98 173 7
98 182 10
98 186 4
98 190 5
98 191 5
98 199 3
98 209 8
98 212 6
98 219 8
98 230 3
98 232 3
98 233 3
98 246 2
98 249 1
98 254 5
98 259 7
98 263 1
98 270 1
98 273 2
98 279 2
98 284 9
98 289 3
98 291 3
98 297 2
98 298 9
99 5 1
99 6 3
99 9 4
99 10 5
99 11 10
99 14 8
99 16 3
99 41 4
99 42 5
99 44 8
99 51 2
99 53 2
99 59 3
99 63 7
99 73 10
99 75 6
99 88 9
99 95 8
99 109 5
99 110 7
99 113 2
99 122 2
99 126 3
99 128 7
99 129 8
99 131 7
99 134 3
99 136 4
99 143 8
99 167 6
99 168 9
99 169 7
99 173 3
99 179 7
99 183 8
99 184 4
99 190 2
99 199 7
99 207 8
99 208 5
99 213 1
99 217 8
99 220 7
99 224 3
99 235 2
99 236 1
99 242 7
99 248 10
99 249 7
99 260 1
99 265 8
99 268 2
99 270 2
99 274 5
99 275 9
99 277 7
99 279 8
99 291 1
99 293 8
100 0 4
100 6 6
100 7 10
100 12 6
100 13 2
100 21 3
100 23 8
100 30 6
100 35 2
100 45 6
100 48 10
100 71 3
100 74 7
100 75 3
100 76 1
100 82 10
100 85 3
100 89 7
100 90 1
100 97 5
100 98 8
100 105 2
100 110 6
100 111 5
100 126 10
100 139 4
100 140 9
100 144 4
100 152 3
100 156 3
100 158 2
100 163 2
100 165 8
100 167 9
100 169 9
100 170 6
100 173 5
100 177 9
100 182 6
100 192 5
100 198 1
100 207 7
100 211 7
100 221 3
100 225 2
100 242 1
100 243 7
100 245 8
100 246 10
100 258 8
100 269 7
100 273 1
100 278 2
100 283 10
100 292 9
100 294 8
101 1 2
101 4 2
101 7 8
101 8 3
101 9 5
101 16 4
101 20 10
101 23 8
101 25 5
101 28 1
101 30 3
101 36 9
101 41 3
101 53 1
101 56 10
101 64 6
101 65 8
101 69 2
101 74 10
101 94 5
101 102 1
101 139 5
101 151 9
101 157 9
101 159 2
101 165 9
101 168 6
101 169 10
101 183 3
101 184 7
101 193 8
101 196 1
101 203 2
101 210 7
101 216 1
101 217 8
101 219 6
101 223 1
101 225 4
101 226 4
101 227 8
101 228 8
101 239 3
101 242 1
101 246 6
101 251 4
101 252 10
101 253 9
101 257 6
101 269 9
101 284 5
101 287 7
102 1 8
102 8 3
102 9 10
102 11 8
102 13 8
102 20 9
102 21 4
102 29 9
102 37 4
102 42 4
102 50 3
102 52 6
102 54 1
102 61 5
102 64 10
102 65 8
102 70 9
102 71 8
102 75 10
102 84 3
102 94 8
102 99 3
102 110 2
102 111 8
102 113 7
102 123 6
102 133 8
102 134 7
102 139 10
102 143 4
102 145 3
102 151 9
102 155 10
102 156 7
102 163 2
102 168 9
102 169 8
102 178 7
102 198 4
102 202 2
102 206 9
102 211 7
102 216 5
102 218 9
102 232 8
102 235 1
102 241 6
102 249 5
102 254 6
102 255 10
102 265 7
102 271 10
102 272 4
102 275 1
102 279 2
102 287 2
102 293 6
102 299 6
103 3 1
103 12 6
103 17 5
103 23 1
103 45 8
103 51 4
103 53 9
103 56 6
103 58 6
103 60 2
103 67 2
103 69 7
103 72 8
103 82 9
103 85 2
103 95 10
103 99 8
103 104 7
103 111 2
103 113 4
103 118 7
103 123 4
103 134 7
103 137 1
103 145 9
103 156 6
103 159 9
103 166 2
103 174 8
103 178 8
103 179 9
103 194 9
103 199 10
103 202 6
103 203 3
103 206 8
103 209 2
103 210 1
103 214 3
103 215 6
103 216 9
103 217 7
103 218 3
103 222 6
103 223 7
103 226 4
103 227 7
103 229 2
103 232 1
103 234 1
103 235 9
103 237 5
103 248 5
103 258 2
103 262 10
103 269 7
103 271 5
103 278 8
103 285 2
103 291 9
103 292 7
104 0 4
104 4 7
104 22 5
104 23 6
104 24 5
104 27 1
104 31 8
104 34 5
104 51 1
104 53 9
104 54 4
104 57 2
104 72 7
104 75 9
104 82 5
104 89 6
104 90 10
104 94 8
104 96 4
104 97 5
104 99 2
104 102 9
104 105 3
104 113 4
104 118 10
104 122 7
104 124 7
104 129 7
104 143 7
104 144 7
104 148 3
104 152 4
104 164 8
104 166 1
104 173 9
104 180 10
104 186 3
104 191 9
104 192 5
104 194 2
104 195 5
104 196 7
104 202 5
104 206 6
104 212 4
104 218 9
104 219 4
104 225 9
104 227 9
104 230 5
104 232 2
104 236 6
104 246 8
104 248 5
104 252 5
104 267 1
104 268 5
104 269 5
104 270 7
104 275 3
104 277 3
104 278 7
104 288 5
105 2 7
105 13 1
105 17 10
105 26 2
105 39 9
105 46 3
105 47 5
105 55 6
105 73 3
105 77 7
105 82 1
105 84 8
105 85 9
105 90 10
105 107 1
105 108 1
105 109 4
105 117 5
105 122 10
105 126 4
105 141 3
105 148 4
105 151 5
105 153 7
105 160 6
105 164 10
105 165 5
105 171 4
105 172 3
105 174 6
105 176 2
105 185 2
105 189 3
105 196 3
105 199 3
105 201 5
105 213 7
105 218 8
105 222 1
105 228 5
105 233 2
105 234 2
105 235 2
105 236 2
105 237 7
105 240 9
105 245 3
105 254 5
105 270 1
105 280 9
105 286 3
105 288 2
105 289 3
105 292 5
105 294 6
106 1 10
106 22 9
106 25 3
106 31 6
106 32 6
106 35 5
106 37 10
106 41 4
106 45 5
106 49 7
106 52 7
106 61 1
106 64 7
106 69 10
106 72 3
106 80 4
106 82 6
106 86 2
106 91 5
106 94 1
106 96 1
106 100 4
106 103 10
106 104 1
106 105 8
106 108 2
106 132 9
106 135 7
106 138 1
106 140 3
106 144 6
106 157 3
106 161 7
106 163 6
106 169 7
106 170 8
106 172 3
106 175 4
106 177 1
106 185 6
106 188 3
106 193 6
106 203 9
106 212 6
106 230 8
106 231 8
106 232 2
106 233 7
106 244 6
106 247 10
106 249 2
106 254 4
106 261 3
106 266 1
106 268 7
106 270 2
106 271 3
106 273 1
106 279 1
106 292 9
106 294 4
106 295 1
107 0 4
107 14 9
107 21 4
107 23 6
107 25 2
107 27 7
107 36 4
107 42 10
107 43 10
107 45 2
107 47 7
107 50 8
107 55 4
107 65 1
107 75 10
107 85 7
107 88 7
107 89 10
107 90 1
107 94 9
107 102 8
107 109 8
107 113 8
107 118 1
107 119 1
107 120 9
107 126 10
107 137 2
107 139 2
107 144 7
107 146 8
107 150 5
107 151 3
107 152 4
107 161 4
107 163 7
107 168 6
107 176 9
107 180 10
107 182 7
107 183 8
107 187 8
107 188 3
107 192 4
107 194 5
107 198 2
107 222 6
107 225 4
107 228 9
107 230 10
107 234 10
107 275 4
107 278 10
107 279 8
107 290 8
107 292 2
107 294 3
107 295 5
107 298 3
108 7 5
108 10 9
108 18 10
108 19 8
108 28 4
108 31 2
108 33 6
108 34 2
108 42 5
108 44 9
108 46 5
108 48 6
108 49 9
108 53 3
108 57 3
108 59 7
108 62 10
108 74 1
108 78 6
108 79 8
108 82 5
108 84 10
108 86 3
108 97 5
108 98 8
108 102 7
108 104 2
108 105 5
108 112 1
108 115 2
108 120 7
108 122 4
108 124 6
108 127 3
108 133 3
108 135 2
108 136 6
108 137 6
108 138 4
108 141 5
108 143 9
108 147 2
108 148 1
108 154 6
108 158 7
108 168 10
108 170 8
108 174 2
108 175 10
108 181 6
108 182 10
108 188 1
108 194 6
108 199 10
108 200 2
108 203 3
108 204 10
108 206 7
108 207 10
108 217 9
108 226 9
108 230 2
108 250 8
108 257 8
108 259 6
108 261 9
108 282 3
108 284 10
108 285 6
108 287 6
108 299 2
109 2 4
109 16 6
109 19 6
109 23 9
109 24 8
109 39 6
109 40 5
109 53 1
109 55 9
109 58 4
109 59 2
109 63 6
109 68 1
109 82 1
109 94 1
109 101 8
109 102 9
109 103 3
109 104 4
109 105 3
109 129 2
109 133 1
109 135 4
109 147 1
109 162 5
109 167 4
109 172 9
109 175 2
109 177 3
109 180 7
109 181 1
109 183 2
109 188 3
109 191 1
109 193 5
109 194 10
109 196 6
109 198 9
109 200 10
109 203 9
109 205 7
109 206 7
109 212 2
109 215 3
109 222 5
109 229 5
109 236 10
109 244 10
109 246 10
109 258 4
109 263 9
109 268 8
109 269 4
109 272 8
109 276 6
109 277 5
109 283 7
109 284 2
109 286 7
109 291 3
110 2 4
110 6 1
110 10 8
110 41 8
110 43 3
110 48 6
110 53 8
110 57 10
110 63 3
110 64 2
110 66 2
110 72 7
110 87 2
110 88 2
110 92 6
110 94 4
110 103 5
110 104 8
110 109 5
110 113 6
110 120 4
110 122 2
110 123 7
110 130 9
110 131 1
110 140 2
110 146 9
110 155 4
110 157 8
110 166 1
110 167 6
110 172 4
110 181 1
110 182 3
110 185 6
110 190 7
110 196 10
110 199 2
110 203 10
110 208 9
110 211 1
110 216 9
110 223 10
110 230 3
110 234 10
110 238 6
110 239 8
110 242 8
110 244 1
110 246 2
110 249 1
110 251 7
110 259 9
110 260 7
110 268 8
110 269 7
110 277 5
110 280 8
110 281 9
110 287 4
110 290 10
110 293 1
111 0 4
111 2 4
111 5 9
111 14 3
111 16 6
111 21 4
111 23 6
111 29 3
111 36 3
111 44 9
111 46 6
111 47 3
111 49 9
111 60 3
111 64 5
111 71 7
111 81 8
111 85 4
111 88 10
111 95 7
111 96 5
111 104 1
111 106 2
111 108 9
111 109 1
111 116 8
111 118 2
111 121 7
111 133 3
111 142 9
111 145 2
111 151 5
111 153 9
111 164 6
111 169 1
111 182 1
111 185 4
111 186 3
111 195 10
111 196 10
111 201 2
111 208 8
111 211 1
111 213 8
111 217 9
111 223 2
111 227 2
111 230 7
111 247 5
111 248 1
111 254 8
111 255 6
111 256 9
111 257 10
111 261 4
111 268 2
111 274 9
111 276 7
111 277 8
111 293 7
111 295 8
112 1 9
112 15 5
112 19 6
112 24 2
112 45 10
112 54 5
112 59 2
112 60 3
112 61 9
112 69 1
112 72 8
112 73 4
112 77 1
112 81 6
112 82 10
112 85 1
112 88 3
112 105 10
112 106 4
112 117 4
112 121 5
112 127 5
112 135 3
112 140 6
112 152 8
112 154 1
112 155 9
112 166 6
112 169 5
112 176 3
112 181 8
112 182 10
112 183 10
112 185 2
112 192 4
112 193 2
112 197 9
112 220 5
112 224 5
112 229 4
112 230 1
112 243 3
112 250 4
112 254 7
112 258 2
112 264 8
112 267 8
112 269 8
112 273 8
112 277 2
112 284 9
112 288 10
113 5 9
113 7 6
113 10 1
113 11 2
113 15 8
113 19 5
113 20 8
113 23 6
113 33 10
113 39 1
113 47 4
113 62 1
113 64 9
113 85 3
113 101 5
113 103 5
113 106 1
113 114 1
113 119 8
113 127 1
113 131 6
113 134 3
113 141 4
113 145 9
113 147 3
113 150 8
113 152 7
113 153 5
113 158 4
113 160 1
113 182 6
113 191 6
113 194 10
113 197 8
113 198 2
113 200 1
113 204 8
113 207 7
113 215 2
113 222 9
113 223 5
113 231 8
113 240 1
113 250 6
113 258 3
113 260 10
113 276 10
113 283 8
113 297 9
114 1 6
114 6 10
114 8 9
114 24 7
114 25 8
114 30 10
114 34 4
114 36 10
114 52 4
114 63 1
114 64 10
114 74 1
114 76 10
114 83 7
114 87 9
114 88 2
114 90 8
114 91 7
114 96 10
114 100 10
114 103 8
114 107 6
114 111 7
114 117 2
114 120 2
114 126 8
114 135 6
114 137 4
114 138 6
114 145 9
114 162 8
114 170 4
114 175 9
114 178 4
114 185 8
114 187 9
114 190 1
114 191 7
114 204 3
114 209 7
114 210 9
114 211 9
114 215 5
114 216 3
114 218 9
114 219 5
114 226 2
114 232 10
114 239 7
114 258 5
114 260 10
114 261 3
114 263 6
114 264 7
114 275 2
114 276 5
114 280 7
114 290 8
115 7 1
115 9 2
115 12 1
115 13 5
115 17 8
115 21 2
115 23 6
115 25 5
115 32 5
115 34 1
115 40 4
115 44 10
115 46 10
115 49 5
115 56 7
115 62 4
115 67 5
115 74 4
115 75 4
115 82 6
115 96 9
115 98 5
115 102 10
115 105 7
115 117 10
115 119 6
115 121 6
115 140 3
115 142 7
115 143 9
115 147 10
115 149 2
115 150 2
115 154 10
115 158 8
115 167 4
115 171 8
115 172 5
115 173 4
115 179 7
115 181 7
115 184 3
115 191 10
115 196 3
115 208 2
115 212 9
115 214 7
115 216 6
115 220 6
115 226 2
115 231 3
115 236 10
115 239 1
115 241 2
115 247 7
115 256 6
115 268 3
115 273 2
115 276 8
115 278 5
115 279 4
115 287 2
115 289 7
115 293 10
115 296 6
116 0 10
116 4 1
116 19 3
116 39 4
116 47 6
116 56 6
116 58 10
116 61 6
116 64 3
116 66 10
116 77 10
